date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:27:24	176678/176678	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jun%202017%2002:54:54%20GMT	http://codepassenger.com/html/bigshow/images/news/l5.png	E:/01.Web/BigShow/codepassenger.com/html/bigshow/images/news/l5.png	(from http://codepassenger.com/html/bigshow/news.html)
00:27:24	13067/13067	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jun%202017%2005:35:30%20GMT	http://codepassenger.com/html/bigshow/images/news/avatar1.png	E:/01.Web/BigShow/codepassenger.com/html/bigshow/images/news/avatar1.png	(from http://codepassenger.com/html/bigshow/news-detail.html)
00:27:26	9584/9584	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jun%202017%2005:35:54%20GMT	http://codepassenger.com/html/bigshow/images/news/avatar2.png	E:/01.Web/BigShow/codepassenger.com/html/bigshow/images/news/avatar2.png	(from http://codepassenger.com/html/bigshow/news-detail.html)
00:28:02	849440/849440	UR-M--	200	added ('Partial%20Content')	image/png	date:Fri,%2009%20Jun%202017%2006:44:50%20GMT	http://codepassenger.com/html/bigshow/images/movies/upcomming-featured.png	E:/01.Web/BigShow/codepassenger.com/html/bigshow/images/movies/upcomming-featured.png	(from http://codepassenger.com/html/bigshow/)
00:28:14	330316/330316	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jun%202017%2004:43:16%20GMT	http://codepassenger.com/html/bigshow/images/news/single-thumb.png	E:/01.Web/BigShow/codepassenger.com/html/bigshow/images/news/single-thumb.png	(from http://codepassenger.com/html/bigshow/news-detail.html)
00:28:36	1019774/1019774	UR-M--	200	added ('Partial%20Content')	image/png	date:Sun,%2011%20Jun%202017%2001:40:08%20GMT	http://codepassenger.com/html/bigshow/images/bg/page-header.png	E:/01.Web/BigShow/codepassenger.com/html/bigshow/images/bg/page-header.png	(from http://codepassenger.com/html/bigshow/assets/css/style.css)
00:28:38	590399/590399	UR-M--	200	added ('Partial%20Content')	image/png	date:Sun,%2011%20Jun%202017%2005:06:20%20GMT	http://codepassenger.com/html/bigshow/images/bg/single-page-header.png	E:/01.Web/BigShow/codepassenger.com/html/bigshow/images/bg/single-page-header.png	(from http://codepassenger.com/html/bigshow/assets/css/style.css)
00:29:41	970309/970309	UR-M--	200	added ('Partial%20Content')	image/png	date:Sun,%2011%20Jun%202017%2005:04:18%20GMT	http://codepassenger.com/html/bigshow/images/movies/movie-single.png	E:/01.Web/BigShow/codepassenger.com/html/bigshow/images/movies/movie-single.png	(from http://codepassenger.com/html/bigshow/movie-detail.html)
00:29:43	579526/579526	UR-M--	200	added ('Partial%20Content')	image/png	date:Mon,%2012%20Jun%202017%2000:23:34%20GMT	http://codepassenger.com/html/bigshow/images/slider/single-3.png	E:/01.Web/BigShow/codepassenger.com/html/bigshow/images/slider/single-3.png	(from http://codepassenger.com/html/bigshow/celebrity-detail.html)
00:29:53	606500/606500	UR-M--	200	added ('Partial%20Content')	image/png	date:Sun,%2011%20Jun%202017%2005:34:48%20GMT	http://codepassenger.com/html/bigshow/images/slider/single-2.png	E:/01.Web/BigShow/codepassenger.com/html/bigshow/images/slider/single-2.png	(from http://codepassenger.com/html/bigshow/movie-detail.html)
00:29:54	742630/742630	UR-M--	200	added ('Partial%20Content')	image/png	date:Sun,%2011%20Jun%202017%2005:34:04%20GMT	http://codepassenger.com/html/bigshow/images/slider/single-1.png	E:/01.Web/BigShow/codepassenger.com/html/bigshow/images/slider/single-1.png	(from http://codepassenger.com/html/bigshow/movie-detail.html)
00:30:33	2900838/2900838	UR-M--	200	added ('Partial%20Content')	image/png	date:Thu,%2008%20Jun%202017%2019:53:50%20GMT	http://codepassenger.com/html/bigshow/images/slider/2.png	E:/01.Web/BigShow/codepassenger.com/html/bigshow/images/slider/2.png	(from http://codepassenger.com/html/bigshow/assets/css/style.css)
00:30:48	1741705/1741705	UR-M--	200	added ('Partial%20Content')	image/png	date:Thu,%2008%20Jun%202017%2019:53:36%20GMT	http://codepassenger.com/html/bigshow/images/slider/1.png	E:/01.Web/BigShow/codepassenger.com/html/bigshow/images/slider/1.png	(from http://codepassenger.com/html/bigshow/assets/css/style.css)
00:30:50	1704844/1704844	UR-M--	200	added ('Partial%20Content')	image/png	date:Thu,%2008%20Jun%202017%2019:54:04%20GMT	http://codepassenger.com/html/bigshow/images/slider/3.png	E:/01.Web/BigShow/codepassenger.com/html/bigshow/images/slider/3.png	(from http://codepassenger.com/html/bigshow/assets/css/style.css)
